# Tempo	Probabilidade
1880	0.535638
1881	0.535354
1882	0.535069
1883	0.534785
1884	0.534501
1885	0.534218
1886	0.533934
1887	0.534181
1888	0.534428
1889	0.534674
1890	0.534921
1891	0.535167
1892	0.535412
1893	0.535129
1894	0.534847
1895	0.534565
1896	0.534283
1897	0.534528
1898	0.534773
1899	0.535018
1900	0.535263
1901	0.535508
1902	0.535752
1903	0.535996
1904	0.536239
1905	0.535958
1906	0.535677
1907	0.535396
1908	0.535115
1909	0.535359
1910	0.535602
1911	0.535845
1912	0.536088
1913	0.53633
1914	0.536573
1915	0.536815
1916	0.537056
1917	0.537298
1918	0.537539
1919	0.53778
1920	0.538021
1921	0.538261
1922	0.538502
1923	0.538742
1924	0.538462
1925	0.538182
1926	0.537902
1927	0.537623
1928	0.537344
1929	0.537066
1930	0.536788
1931	0.53651
1932	0.536232
1933	0.535954
1934	0.535677
1935	0.535401
1936	0.535124
1937	0.534848
1938	0.534572
1939	0.534296
1940	0.534021
1941	0.533745
1942	0.533471
1943	0.533196
1944	0.532922
1945	0.532648
1946	0.532374
1947	0.532101
1948	0.531828
1949	0.531555
1950	0.531282
1951	0.53101
1952	0.530738
1953	0.530466
1954	0.530194
1955	0.529923
1956	0.529652
1957	0.529382
1958	0.529622
1959	0.529862
1960	0.530102
1961	0.530342
1962	0.530581
1963	0.53082
1964	0.531059
1965	0.531298
1966	0.531536
1967	0.531774
1968	0.532012
1969	0.53225
1970	0.532487
1971	0.532725
1972	0.532961
1973	0.533198
1974	0.533435
1975	0.533671
1976	0.533907
1977	0.534143
1978	0.534378
1979	0.534613
1980	0.534848
1981	0.535083
1982	0.535318
1983	0.535048
1984	0.534778
1985	0.534509
1986	0.53424
1987	0.533971
1988	0.533702
1989	0.533434
1990	0.533166
1991	0.532898
1992	0.532631
1993	0.532363
1994	0.532096
1995	0.532331
1996	0.532565
1997	0.532799
1998	0.533033
1999	0.532766
2000	0.5325
2001	0.532234
2002	0.531968
2003	0.531702
2004	0.531437
2005	0.531172
2006	0.531406
2007	0.531639
2008	0.531873
2009	0.532106
2010	0.532338
2011	0.532571
2012	0.532803
2013	0.533035
2014	0.533267
2015	0.533499
2016	0.53373
2017	0.533961
2018	0.534192
2019	0.534423
2020	0.534653
2021	0.534884
2022	0.535114
2023	0.535344
2024	0.535573
2025	0.535802
2026	0.536032
2027	0.53626
2028	0.535996
2029	0.535732
2030	0.535468
2031	0.535204
2032	0.534941
2033	0.534678
2034	0.534415
2035	0.534152
2036	0.53389
2037	0.533628
2038	0.533366
2039	0.533595
2040	0.533333
2041	0.533072
2042	0.532811
2043	0.53255
2044	0.53229
2045	0.532029
2046	0.531769
2047	0.53151
2048	0.53125
2049	0.530991
2050	0.530732
2051	0.530473
2052	0.530214
2053	0.529956
2054	0.529698
2055	0.52944
2056	0.529183
2057	0.528926
2058	0.528669
2059	0.528412
2060	0.528155
2061	0.527899
2062	0.527643
2063	0.527387
2064	0.527132
2065	0.527361
2066	0.52759
2067	0.527818
2068	0.528046
2069	0.528275
2070	0.528502
2071	0.528247
2072	0.527992
2073	0.527738
2074	0.527965
2075	0.528193
2076	0.52842
2077	0.528647
2078	0.528874
2079	0.52862
2080	0.528365
2081	0.528111
2082	0.527858
2083	0.527604
2084	0.527351
2085	0.527098
2086	0.526846
2087	0.526593
2088	0.526341
2089	0.526089
2090	0.525837
2091	0.525586
2092	0.525335
2093	0.525084
2094	0.524833
2095	0.524582
2096	0.524332
2097	0.524082
2098	0.523832
2099	0.523583
2100	0.523333
2101	0.523084
2102	0.522835
2103	0.522587
2104	0.522338
2105	0.52209
2106	0.521842
2107	0.521595
2108	0.521347
2109	0.5211
2110	0.520853
2111	0.520606
2112	0.52036
2113	0.520114
2114	0.519868
2115	0.519622
2116	0.519376
2117	0.519131
2118	0.518886
2119	0.518641
2120	0.518868
2121	0.519095
2122	0.519321
2123	0.519548
2124	0.519303
2125	0.519059
2126	0.519285
2127	0.519511
2128	0.519737
2129	0.519962
2130	0.520188
2131	0.520413
2132	0.520638
2133	0.520863
2134	0.521087
2135	0.521311
2136	0.521536
2137	0.521759
2138	0.521983
2139	0.522207
2140	0.521963
2141	0.521719
2142	0.521475
2143	0.521232
2144	0.520989
2145	0.520746
2146	0.520503
2147	0.520261
2148	0.520019
2149	0.519777
2150	0.52
2151	0.520223
2152	0.520446
2153	0.520669
2154	0.520891
2155	0.521114
2156	0.521336
2157	0.521558
2158	0.521779
2159	0.522001
2160	0.522222
2161	0.522443
2162	0.522664
2163	0.522885
2164	0.523105
2165	0.523326
2166	0.523546
2167	0.523766
2168	0.523985
2169	0.524205
2170	0.524424
2171	0.524643
2172	0.524862
2173	0.525081
2174	0.525299
2175	0.525517
2176	0.525735
2177	0.525953
2178	0.526171
2179	0.526388
2180	0.526606
2181	0.526823
2182	0.527039
2183	0.527256
2184	0.527473
2185	0.527231
2186	0.52699
2187	0.526749
2188	0.526508
2189	0.526268
2190	0.526027
2191	0.525787
2192	0.525547
2193	0.525308
2194	0.525068
2195	0.525285
2196	0.525501
2197	0.525717
2198	0.525933
2199	0.526148
2200	0.526364
2201	0.526579
2202	0.526794
2203	0.527009
2204	0.527223
2205	0.527438
2206	0.527652
2207	0.527866
2208	0.52808
2209	0.528293
2210	0.528507
2211	0.52872
2212	0.528933
2213	0.529146
2214	0.529359
2215	0.529571
2216	0.529783
2217	0.529995
2218	0.530207
2219	0.530419
2220	0.530631
2221	0.530842
2222	0.531053
2223	0.531264
2224	0.531475
2225	0.531685
2226	0.531896
2227	0.532106
2228	0.532316
2229	0.532526
2230	0.532735
2231	0.532945
2232	0.533154
2233	0.532915
2234	0.532677
2235	0.532438
2236	0.5322
2237	0.531962
2238	0.531725
2239	0.531487
2240	0.53125
2241	0.531013
2242	0.530776
2243	0.530539
2244	0.530303
2245	0.530067
2246	0.529831
2247	0.529595
2248	0.529359
2249	0.529124
2250	0.528889
2251	0.528654
2252	0.528419
2253	0.528185
2254	0.52795
2255	0.527716
2256	0.527482
2257	0.527249
2258	0.527458
2259	0.527667
2260	0.527876
2261	0.528085
2262	0.528294
2263	0.528502
2264	0.52871
2265	0.528918
2266	0.528685
2267	0.528452
2268	0.528219
2269	0.527986
2270	0.527753
2271	0.527521
2272	0.527289
2273	0.527057
2274	0.526825
2275	0.526593
2276	0.526362
2277	0.526131
2278	0.5259
2279	0.525669
2280	0.525439
2281	0.525208
2282	0.524978
2283	0.524748
2284	0.524518
2285	0.524289
2286	0.524059
2287	0.52383
2288	0.524038
2289	0.524246
2290	0.524454
2291	0.524662
2292	0.524869
2293	0.525076
2294	0.525283
2295	0.52549
2296	0.525697
2297	0.525468
2298	0.525239
2299	0.525011
2300	0.524783
2301	0.524555
2302	0.524327
2303	0.524099
2304	0.523872
2305	0.523644
2306	0.523417
2307	0.52319
2308	0.522964
2309	0.522737
2310	0.522511
2311	0.522285
2312	0.522059
2313	0.521833
2314	0.521608
2315	0.521814
2316	0.522021
2317	0.522227
2318	0.522433
2319	0.522639
2320	0.522845
2321	0.52305
2322	0.522825
2323	0.5226
2324	0.522375
2325	0.522151
2326	0.521926
2327	0.521702
2328	0.521478
2329	0.521254
2330	0.52103
2331	0.520807
2332	0.520583
2333	0.52036
2334	0.520566
2335	0.520771
2336	0.520976
2337	0.521181
2338	0.521386
2339	0.52159
2340	0.521795
2341	0.521999
2342	0.522203
2343	0.522407
2344	0.522611
2345	0.522814
2346	0.523018
2347	0.523221
2348	0.523424
2349	0.523627
2350	0.52383
2351	0.524032
2352	0.524235
2353	0.524437
2354	0.524639
2355	0.524841
2356	0.525042
2357	0.525244
2358	0.525445
2359	0.525646
2360	0.525847
2361	0.526048
2362	0.526249
2363	0.526449
2364	0.52665
2365	0.52685
2366	0.52705
2367	0.52725
2368	0.527449
2369	0.527649
2370	0.527848
2371	0.528047
2372	0.527825
2373	0.527602
2374	0.52738
2375	0.527158
2376	0.526936
2377	0.526714
2378	0.526493
2379	0.526692
2380	0.526891
2381	0.527089
2382	0.527288
2383	0.527486
2384	0.527685
2385	0.527883
2386	0.52808
2387	0.528278
2388	0.528476
2389	0.528673
2390	0.52887
2391	0.529067
2392	0.529264
2393	0.529461
2394	0.529657
2395	0.529854
2396	0.53005
2397	0.530246
2398	0.530442
2399	0.530638
2400	0.530833
2401	0.531029
2402	0.531224
2403	0.531003
2404	0.530782
2405	0.530561
2406	0.530341
2407	0.53012
2408	0.5299
2409	0.52968
2410	0.529461
2411	0.529241
2412	0.529436
2413	0.529631
2414	0.529826
2415	0.530021
2416	0.530215
2417	0.529996
2418	0.529777
2419	0.529558
2420	0.529339
2421	0.529533
2422	0.529727
2423	0.529922
2424	0.530116
2425	0.530309
2426	0.530503
2427	0.530696
2428	0.53089
2429	0.531083
2430	0.531276
2431	0.531469
2432	0.531661
2433	0.531854
2434	0.532046
2435	0.532238
2436	0.53243
2437	0.532622
2438	0.532814
2439	0.533005
2440	0.533197
2441	0.533388
2442	0.533579
2443	0.53377
2444	0.533961
2445	0.534151
2446	0.534342
2447	0.534532
2448	0.534722
2449	0.534912
2450	0.535102
2451	0.535292
2452	0.535481
2453	0.535671
2454	0.53586
2455	0.536049
2456	0.536238
2457	0.53602
2458	0.535801
2459	0.535584
2460	0.535366
2461	0.535148
2462	0.534931
2463	0.534714
2464	0.534497
2465	0.534686
2466	0.534874
2467	0.535063
2468	0.535251
2469	0.535439
2470	0.535628
2471	0.535815
2472	0.536003
2473	0.536191
2474	0.536378
2475	0.536566
2476	0.536349
2477	0.536536
2478	0.536723
2479	0.536507
2480	0.536694
2481	0.53688
2482	0.537067
2483	0.537253
2484	0.53744
2485	0.537626
2486	0.537812
2487	0.537998
2488	0.538183
2489	0.538369
2490	0.538554
2491	0.538739
2492	0.538925
2493	0.53911
2494	0.539294
2495	0.539479
2496	0.539663
2497	0.539848
2498	0.539632
2499	0.539416
2500	0.5392
2501	0.538984
2502	0.538769
2503	0.538554
2504	0.538339
2505	0.538124
2506	0.537909
2507	0.537694
2508	0.53748
2509	0.537266
2510	0.537052
2511	0.536838
2512	0.536624
2513	0.536411
2514	0.536197
2515	0.535984
2516	0.535771
2517	0.535956
2518	0.53614
2519	0.536324
2520	0.536508
2521	0.536692
2522	0.536875
2523	0.537059
2524	0.537242
2525	0.537426
2526	0.537609
2527	0.537792
2528	0.537975
2529	0.538157
2530	0.53834
2531	0.538522
2532	0.538705
2533	0.538887
2534	0.539069
2535	0.53925
2536	0.539432
2537	0.539614
2538	0.539795
2539	0.539976
2540	0.540157
2541	0.540338
2542	0.540519
2543	0.5407
2544	0.540881
2545	0.541061
2546	0.541241
2547	0.541421
2548	0.541601
2549	0.541781
2550	0.541961
2551	0.54214
2552	0.54232
2553	0.542499
2554	0.542678
2555	0.542857
2556	0.542645
2557	0.542433
2558	0.54222
2559	0.542009
2560	0.541797
2561	0.541585
2562	0.541374
2563	0.541163
2564	0.540952
2565	0.541131
2566	0.541309
2567	0.541488
2568	0.541667
2569	0.541845
2570	0.542023
2571	0.542201
2572	0.542379
2573	0.542557
2574	0.542735
2575	0.542913
2576	0.54309
2577	0.543267
2578	0.543445
2579	0.543622
2580	0.543798
2581	0.543975
2582	0.544152
2583	0.544328
2584	0.544505
2585	0.544681
2586	0.544857
2587	0.545033
2588	0.545209
2589	0.545384
2590	0.54556
2591	0.545735
2592	0.54591
2593	0.546086
2594	0.546261
2595	0.546435
2596	0.54661
2597	0.546785
2598	0.546959
2599	0.547134
2600	0.547308
2601	0.547482
2602	0.547656
2603	0.547829
2604	0.548003
2605	0.548177
2606	0.54835
2607	0.548523
2608	0.548696
2609	0.548869
2610	0.549042
2611	0.549215
2612	0.549387
2613	0.54956
2614	0.549732
2615	0.549904
2616	0.550076
2617	0.550248
2618	0.55042
2619	0.550592
2620	0.550382
2621	0.550172
2622	0.550343
2623	0.550515
2624	0.550686
2625	0.550857
2626	0.551028
2627	0.550818
2628	0.550609
2629	0.55078
2630	0.550951
2631	0.551121
2632	0.551292
2633	0.551462
2634	0.551632
2635	0.551803
2636	0.551973
2637	0.552143
2638	0.552312
2639	0.552103
2640	0.551894
2641	0.551685
2642	0.551476
2643	0.551267
2644	0.551059
2645	0.551229
2646	0.55102
2647	0.550812
2648	0.550604
2649	0.550774
2650	0.550943
2651	0.551113
2652	0.551282
2653	0.551451
2654	0.55162
2655	0.551789
2656	0.551581
2657	0.551374
2658	0.551166
2659	0.550959
2660	0.550752
2661	0.550545
2662	0.550338
2663	0.550131
2664	0.549925
2665	0.549719
2666	0.549512
2667	0.549306
2668	0.5491
2669	0.548895
2670	0.548689
2671	0.548484
2672	0.548278
2673	0.548073
2674	0.548242
2675	0.548411
2676	0.54858
2677	0.548749
2678	0.548917
2679	0.549085
2680	0.549254
2681	0.549422
2682	0.54959
2683	0.549758
2684	0.549925
2685	0.550093
2686	0.550261
2687	0.550428
2688	0.550223
2689	0.550019
2690	0.550186
2691	0.550353
2692	0.55052
2693	0.550687
2694	0.550854
2695	0.55102
2696	0.550816
2697	0.550612
2698	0.550408
2699	0.550204
2700	0.55037
2701	0.550537
2702	0.550703
2703	0.550869
2704	0.551036
2705	0.551201
2706	0.551367
2707	0.551533
2708	0.551699
2709	0.551864
2710	0.55203
2711	0.552195
2712	0.55236
2713	0.552525
2714	0.55269
2715	0.552855
2716	0.553019
2717	0.553184
2718	0.553348
2719	0.553512
2720	0.553676
2721	0.55384
2722	0.554004
2723	0.554168
2724	0.554332
2725	0.554495
2726	0.554659
2727	0.554822
2728	0.554985
2729	0.555148
2730	0.555311
2731	0.555474
2732	0.555637
2733	0.555799
2734	0.555962
2735	0.556124
2736	0.556287
2737	0.556449
2738	0.556611
2739	0.556773
2740	0.556934
2741	0.557096
2742	0.557257
2743	0.557419
2744	0.55758
2745	0.557741
2746	0.557902
2747	0.558063
2748	0.558224
2749	0.558385
2750	0.558545
2751	0.558706
2752	0.558866
2753	0.559027
2754	0.559187
2755	0.559347
2756	0.559507
2757	0.559666
2758	0.559826
2759	0.559986
2760	0.560145
2761	0.559942
2762	0.560101
2763	0.560261
2764	0.56042
2765	0.560579
2766	0.560738
2767	0.560896
2768	0.561055
2769	0.561213
2770	0.561372
2771	0.56153
2772	0.561688
2773	0.561846
2774	0.562004
2775	0.561802
2776	0.561599
2777	0.561397
2778	0.561195
2779	0.560993
2780	0.560791
2781	0.56059
2782	0.560388
2783	0.560187
2784	0.559986
2785	0.559785
2786	0.559584
2787	0.559383
2788	0.559182
2789	0.558982
2790	0.558781
2791	0.558581
2792	0.558381
2793	0.558539
2794	0.558697
2795	0.558855
2796	0.559013
2797	0.559171
2798	0.559328
2799	0.559486
2800	0.559643
2801	0.559443
2802	0.559243
2803	0.559044
2804	0.558845
2805	0.558645
2806	0.558446
2807	0.558247
2808	0.558048
2809	0.55785
2810	0.557651
2811	0.557453
2812	0.557255
2813	0.557057
2814	0.556859
2815	0.556661
2816	0.556463
2817	0.556266
2818	0.556068
2819	0.555871
2820	0.555674
2821	0.555477
2822	0.55528
2823	0.555083
2824	0.554887
2825	0.55469
2826	0.554494
2827	0.554298
2828	0.554102
2829	0.554259
2830	0.554417
2831	0.554574
2832	0.554732
2833	0.554889
2834	0.555046
2835	0.555203
2836	0.555007
2837	0.554811
2838	0.554616
2839	0.554421
2840	0.554225
2841	0.55403
2842	0.553835
2843	0.553641
2844	0.553797
2845	0.553954
2846	0.554111
2847	0.554268
2848	0.554424
2849	0.554581
2850	0.554737
2851	0.554893
2852	0.555049
2853	0.555205
2854	0.555011
2855	0.554816
2856	0.554622
2857	0.554778
2858	0.554934
2859	0.555089
2860	0.554895
2861	0.554701
2862	0.554507
2863	0.554314
2864	0.55412
2865	0.553927
2866	0.553733
2867	0.55354
2868	0.553347
2869	0.553154
2870	0.552962
2871	0.553117
2872	0.553273
2873	0.553428
2874	0.553584
2875	0.553739
2876	0.553894
2877	0.553702
2878	0.553509
2879	0.553317
2880	0.553125
2881	0.552933
2882	0.552741
2883	0.552896
2884	0.553051
2885	0.553206
2886	0.553361
2887	0.553516
2888	0.55367
2889	0.553825
2890	0.553979
2891	0.554134
2892	0.554288
2893	0.554096
2894	0.553905
2895	0.553713
2896	0.553522
2897	0.553331
2898	0.55314
2899	0.552949
2900	0.552759
2901	0.552568
2902	0.552378
2903	0.552187
2904	0.551997
2905	0.551807
2906	0.551617
2907	0.551428
2908	0.551238
2909	0.551048
2910	0.551203
2911	0.551357
2912	0.551511
2913	0.551665
2914	0.551819
2915	0.551973
2916	0.552126
2917	0.55228
2918	0.55209
2919	0.551901
2920	0.551712
2921	0.551523
2922	0.551335
2923	0.551146
2924	0.550958
2925	0.550769
2926	0.550581
2927	0.550393
2928	0.550205
2929	0.550017
2930	0.549829
2931	0.549642
2932	0.549454
2933	0.549267
2934	0.54908
2935	0.548893
2936	0.548706
2937	0.548519
2938	0.548332
2939	0.548146
2940	0.547959
2941	0.547773
2942	0.547587
2943	0.547401
2944	0.547215
2945	0.547029
2946	0.546843
2947	0.546658
2948	0.546472
2949	0.546287
2950	0.546102
2951	0.545917
2952	0.545732
2953	0.545547
2954	0.545362
2955	0.545178
2956	0.544993
2957	0.544809
2958	0.544625
2959	0.544441
2960	0.544257
2961	0.544411
2962	0.544227
2963	0.544043
2964	0.54386
2965	0.543676
2966	0.543493
2967	0.543647
2968	0.543464
2969	0.543281
2970	0.543098
2971	0.542915
2972	0.542732
2973	0.542886
2974	0.54304
2975	0.543193
2976	0.543347
2977	0.5435
2978	0.543653
2979	0.543807
2980	0.54396
2981	0.544113
2982	0.544266
2983	0.544418
2984	0.544571
2985	0.544389
2986	0.544206
2987	0.544024
2988	0.543842
2989	0.54366
2990	0.543478
2991	0.543297
2992	0.543115
2993	0.542934
2994	0.542752
2995	0.542905
2996	0.543057
2997	0.54321
2998	0.543362
2999	0.543515
3000	0.543667
3001	0.543819
3002	0.543971
3003	0.54379
3004	0.543609
3005	0.543428
3006	0.543247
3007	0.543066
3008	0.542886
3009	0.543038
3010	0.542857
3011	0.543009
3012	0.543161
3013	0.543312
3014	0.543464
3015	0.543615
3016	0.543767
3017	0.543918
3018	0.543738
3019	0.543557
3020	0.543709
3021	0.54386
3022	0.544011
3023	0.544161
3024	0.544312
3025	0.544463
3026	0.544283
3027	0.544103
3028	0.543923
3029	0.543744
3030	0.543564
3031	0.543715
3032	0.543536
3033	0.543356
3034	0.543177
3035	0.542998
3036	0.542819
3037	0.542641
3038	0.542462
3039	0.542284
3040	0.542105
3041	0.541927
3042	0.541749
3043	0.541571
3044	0.541721
3045	0.541872
3046	0.541694
3047	0.541516
3048	0.541339
3049	0.541161
3050	0.540984
3051	0.540806
3052	0.540629
3053	0.540452
3054	0.540275
3055	0.540098
3056	0.539921
3057	0.539745
3058	0.539568
3059	0.539392
3060	0.539216
3061	0.53904
3062	0.538863
3063	0.538688
3064	0.538512
3065	0.538336
3066	0.53816
3067	0.537985
3068	0.538136
3069	0.53796
3070	0.538111
3071	0.538261
3072	0.538411
3073	0.538562
3074	0.538712
3075	0.538862
3076	0.539012
3077	0.539162
3078	0.539311
3079	0.539461
3080	0.53961
3081	0.53976
3082	0.539909
3083	0.540058
3084	0.540208
3085	0.540357
3086	0.540506
3087	0.540654
3088	0.540803
3089	0.540952
3090	0.5411
3091	0.540925
3092	0.54075
3093	0.540575
3094	0.540401
3095	0.540226
3096	0.540052
3097	0.539877
3098	0.539703
3099	0.539529
3100	0.539355
3101	0.539181
3102	0.539329
3103	0.539478
3104	0.539626
3105	0.539775
3106	0.539923
3107	0.540071
3108	0.540219
3109	0.540045
3110	0.539871
3111	0.539698
3112	0.539524
3113	0.539351
3114	0.539178
3115	0.539005
3116	0.538832
3117	0.538659
3118	0.538486
3119	0.538314
3120	0.538141
3121	0.537969
3122	0.537796
3123	0.537624
3124	0.537452
3125	0.53728
3126	0.537108
3127	0.536936
3128	0.536765
3129	0.536593
3130	0.536422
3131	0.53625
3132	0.536079
3133	0.535908
3134	0.535737
3135	0.535566
3136	0.535395
3137	0.535225
3138	0.535054
3139	0.534884
3140	0.535032
3141	0.53518
3142	0.535328
3143	0.535476
3144	0.535623
3145	0.535771
3146	0.535919
3147	0.536066
3148	0.536213
3149	0.536043
3150	0.53619
3151	0.536338
3152	0.536485
3153	0.536632
3154	0.536779
3155	0.536926
3156	0.537072
3157	0.537219
3158	0.537365
3159	0.537512
3160	0.537658
3161	0.537804
3162	0.537951
3163	0.538097
3164	0.538243
3165	0.538073
3166	0.537903
3167	0.537733
3168	0.537879
3169	0.538025
3170	0.53817
3171	0.538316
3172	0.538462
3173	0.538607
3174	0.538752
3175	0.538898
3176	0.539043
3177	0.539188
3178	0.539333
3179	0.539478
3180	0.539623
3181	0.539767
3182	0.539912
3183	0.539742
3184	0.539573
3185	0.539403
3186	0.539234
3187	0.539065
3188	0.538896
3189	0.538727
3190	0.538558
3191	0.538389
3192	0.538221
3193	0.538052
3194	0.537884
3195	0.537715
3196	0.537547
3197	0.537379
3198	0.537211
3199	0.537043
3200	0.536875
3201	0.536707
3202	0.53654
3203	0.536372
3204	0.536205
3205	0.536037
3206	0.53587
3207	0.535703
3208	0.535536
3209	0.535369
3210	0.535202
3211	0.535036
3212	0.534869
3213	0.534703
3214	0.534848
3215	0.534992
3216	0.535137
3217	0.535281
3218	0.535426
3219	0.53557
3220	0.535714
3221	0.535548
3222	0.535692
3223	0.535836
3224	0.53598
3225	0.536124
3226	0.535958
3227	0.535792
3228	0.535936
3229	0.536079
3230	0.536223
3231	0.536366
3232	0.53651
3233	0.536653
3234	0.536797
3235	0.53694
3236	0.537083
3237	0.537226
3238	0.53706
3239	0.536894
3240	0.536728
3241	0.536563
3242	0.536397
3243	0.536232
3244	0.536067
3245	0.535901
3246	0.535736
3247	0.535571
3248	0.535406
3249	0.535242
3250	0.535077
3251	0.534912
3252	0.534748
3253	0.534583
3254	0.534419
3255	0.534255
3256	0.534091
3257	0.533927
3258	0.53407
3259	0.534213
3260	0.534356
3261	0.534499
3262	0.534641
3263	0.534784
3264	0.534926
3265	0.534763
3266	0.534599
3267	0.534435
3268	0.534272
3269	0.534108
3270	0.533945
3271	0.533782
3272	0.533924
3273	0.534067
3274	0.534209
3275	0.534046
3276	0.533883
3277	0.53372
3278	0.533557
3279	0.533394
3280	0.533232
3281	0.533069
3282	0.532907
3283	0.532744
3284	0.532582
3285	0.53242
3286	0.532258
3287	0.532096
3288	0.531934
3289	0.531773
3290	0.531915
3291	0.532057
3292	0.532199
3293	0.532341
3294	0.532483
3295	0.532625
3296	0.532767
3297	0.532909
3298	0.532747
3299	0.532586
3300	0.532424
3301	0.532263
3302	0.532102
3303	0.531941
3304	0.53178
3305	0.531619
3306	0.531458
3307	0.531297
3308	0.531137
3309	0.531278
3310	0.53142
3311	0.531561
3312	0.531703
3313	0.531844
3314	0.531986
3315	0.531825
3316	0.531665
3317	0.531504
3318	0.531344
3319	0.531184
3320	0.531024
3321	0.530864
3322	0.530704
3323	0.530846
3324	0.530987
3325	0.530827
3326	0.530667
3327	0.530508
3328	0.530349
3329	0.53049
3330	0.530631
3331	0.530772
3332	0.530912
3333	0.531053
3334	0.530894
3335	0.530735
3336	0.530576
3337	0.530417
3338	0.530258
3339	0.530099
3340	0.52994
3341	0.529782
3342	0.529922
3343	0.530063
3344	0.530203
3345	0.530344
3346	0.530484
3347	0.530326
3348	0.530167
3349	0.530009
3350	0.529851
3351	0.529693
3352	0.529535
3353	0.529377
3354	0.529517
3355	0.529657
3356	0.529797
3357	0.529937
3358	0.530077
3359	0.530217
3360	0.530357
3361	0.530497
3362	0.530339
3363	0.530479
3364	0.530618
3365	0.530758
3366	0.530897
3367	0.531037
3368	0.531176
3369	0.531315
3370	0.531454
3371	0.531296
3372	0.531139
3373	0.530981
3374	0.530824
3375	0.530667
3376	0.530509
3377	0.530352
3378	0.530195
3379	0.530038
3380	0.529882
3381	0.529725
3382	0.529568
3383	0.529412
3384	0.529255
3385	0.529099
3386	0.528943
3387	0.528787
3388	0.52863
3389	0.528474
3390	0.528319
3391	0.528163
3392	0.528007
3393	0.527851
3394	0.527991
3395	0.52813
3396	0.528269
3397	0.528407
3398	0.528546
3399	0.528685
3400	0.528824
3401	0.528962
3402	0.529101
3403	0.529239
3404	0.529377
3405	0.529515
3406	0.529654
3407	0.529792
3408	0.52993
3409	0.530067
3410	0.530205
3411	0.53005
3412	0.529894
3413	0.529739
3414	0.529584
3415	0.529429
3416	0.529274
3417	0.529119
3418	0.528964
3419	0.529102
3420	0.528947
3421	0.528793
3422	0.528638
3423	0.528484
3424	0.528329
3425	0.528467
3426	0.528605
3427	0.528742
3428	0.52888
3429	0.529017
3430	0.528863
3431	0.528709
3432	0.528555
3433	0.528401
3434	0.528247
3435	0.528093
3436	0.527939
3437	0.527786
3438	0.527923
3439	0.52806
3440	0.528198
3441	0.528335
3442	0.528472
3443	0.528609
3444	0.528746
3445	0.528882
3446	0.529019
3447	0.528866
3448	0.528712
3449	0.528559
3450	0.528406
3451	0.528253
3452	0.5281
3453	0.527947
3454	0.527794
3455	0.527641
3456	0.527488
3457	0.527336
3458	0.527183
3459	0.527031
3460	0.526879
3461	0.526726
3462	0.526574
3463	0.526422
3464	0.52627
3465	0.526118
3466	0.525967
3467	0.525815
3468	0.525663
3469	0.525512
3470	0.52536
3471	0.525209
3472	0.525058
3473	0.524906
3474	0.525043
3475	0.52518
3476	0.525316
3477	0.525453
3478	0.525302
3479	0.525151
3480	0.525
3481	0.524849
3482	0.524698
3483	0.524548
3484	0.524397
3485	0.524247
3486	0.524096
3487	0.523946
3488	0.524083
3489	0.524219
3490	0.524355
3491	0.524492
3492	0.524628
3493	0.524478
3494	0.524327
3495	0.524177
3496	0.524027
3497	0.523878
3498	0.523728
3499	0.523578
3500	0.523714
3501	0.52385
3502	0.523986
3503	0.524122
3504	0.524258
3505	0.524394
3506	0.524529
3507	0.52438
3508	0.52423
3509	0.524081
3510	0.523932
3511	0.523782
3512	0.523633
3513	0.523484
3514	0.523335
3515	0.523186
3516	0.523038
3517	0.522889
3518	0.52274
3519	0.522592
3520	0.522443
3521	0.522295
3522	0.522147
3523	0.521998
3524	0.52185
3525	0.521702
3526	0.521554
3527	0.521406
3528	0.521259
3529	0.521111
3530	0.520963
3531	0.520816
3532	0.520668
3533	0.520521
3534	0.520374
3535	0.520226
3536	0.520079
3537	0.519932
3538	0.519785
3539	0.519638
3540	0.519492
3541	0.519345
3542	0.519198
3543	0.519052
3544	0.518905
3545	0.518759
3546	0.518613
3547	0.518466
3548	0.51832
3549	0.518174
3550	0.51831
3551	0.518446
3552	0.518581
3553	0.518717
3554	0.518852
3555	0.518987
3556	0.519123
3557	0.519258
3558	0.519393
3559	0.519528
3560	0.519663
3561	0.519798
3562	0.519933
3563	0.520067
3564	0.520202
3565	0.520056
3566	0.520191
3567	0.520325
3568	0.52046
3569	0.520594
3570	0.520728
3571	0.520863
3572	0.520997
3573	0.521131
3574	0.521265
3575	0.521119
3576	0.520973
3577	0.520828
3578	0.520682
3579	0.520536
3580	0.52067
3581	0.520804
3582	0.520938
3583	0.521072
3584	0.521205
3585	0.521339
3586	0.521472
3587	0.521606
3588	0.521739
3589	0.521594
3590	0.521448
3591	0.521303
3592	0.521158
3593	0.521013
3594	0.521146
3595	0.52128
3596	0.521413
3597	0.521546
3598	0.521679
3599	0.521812
3600	0.521944
3601	0.522077
3602	0.52221
3603	0.522342
3604	0.522475
3605	0.522607
3606	0.52274
3607	0.522872
3608	0.523004
3609	0.523137
3610	0.523269
3611	0.523401
3612	0.523533
3613	0.523665
3614	0.52352
3615	0.523375
3616	0.52323
3617	0.523085
3618	0.522941
3619	0.522796
3620	0.522652
3621	0.522508
3622	0.522363
3623	0.522219
3624	0.522075
3625	0.521931
3626	0.521787
3627	0.521643
